,akademi,allmoge,allmän,annan,annorlunda,artikel,begrepp,bilda,byta,del,dela,delta,ekonomi,ekonomisk,epok,era,europa,europeisk,finland,finne,finsk,folk,form,fred,fråga,furstendöme,förbi,fördrag,förena,föreställning,författning,förra,förändring,gemensam,general,geografisk,gestalt,grundlag,gräns,hertig,hertigdöme,historia,historisk,inre,inrikes,intresse,jämförelse,karta,kejsare,kombinera,koncept,konstitution,krig,kung,lag,land,liberal,lokal,makt,marskalk,medborgare,medeltid,medlem,modern,monark,mynt,napoleon,nation,offentlig,officiell,olik,område,parlament,penning,period,petersburg,politik,princip,protest,provins,publicera,regel,regent,regering,regeringsform,representation,rike,riksdag,ryss,ryssland,rättighet,samband,samfund,sedel,sekel,senat,skandinavien,skapa,skilja,språk,stat,styre,styresman,ställning,stånd,stödja,stötta,swensk,system,territorium,tid,tidig,trakt,universitet,valuta,ämbetsman,århundrade,överenskommelse
skandinavien,0.4800103008747101,0.41517186164855957,0.38604816794395447,0.2560613453388214,0.35264450311660767,0.391629695892334,0.45523133873939514,0.5454068779945374,0.2936156094074249,0.37338152527809143,0.4405200779438019,0.3375295102596283,0.7052975296974182,0.7987675070762634,0.7292947173118591,0.44535204768180847,0.5066391825675964,0.6047462224960327,0.41650232672691345,0.3572457432746887,0.5062171220779419,0.3591957688331604,0.35631054639816284,0.3868342339992523,0.40738773345947266,0.7306209802627563,0.2662854492664337,0.6594353318214417,0.41907668113708496,0.48609793186187744,0.4094570279121399,0.2731521427631378,0.3837492763996124,0.5130059123039246,0.3414584994316101,0.7826093435287476,0.7487393021583557,0.7224810719490051,0.4011887013912201,0.3688914179801941,0.6612597107887268,0.4676990211009979,0.6404291987419128,0.4189997911453247,0.44719505310058594,0.6551805138587952,0.6432895660400391,0.5019018054008484,0.3904637098312378,0.5601118803024292,0.7013104557991028,0.5721686482429504,0.4150978922843933,0.4422238767147064,0.3478180766105652,0.352037250995636,0.6539682149887085,0.666356086730957,0.5229817032814026,0.6070635318756104,0.48387470841407776,0.7705953121185303,0.5792244076728821,0.3320746123790741,0.5683234333992004,0.33335548639297485,0.5630018711090088,0.473442941904068,0.43337884545326233,0.5798596739768982,0.418119877576828,0.6275327801704407,0.4253040850162506,0.23388876020908356,0.7027195692062378,0.3746412992477417,0.6797395944595337,0.6715440154075623,0.7430360913276672,0.44729623198509216,0.6454151272773743,0.5902408957481384,0.5770090222358704,0.3871055543422699,0.6303848624229431,0.4884360134601593,0.4077269434928894,0.4632737934589386,0.4463028609752655,0.5318198204040527,0.39387527108192444,0.6948225498199463,0.5505813360214233,0.24671761691570282,0.6705927848815918,0.5246700644493103,1.0,0.6945139765739441,0.48739078640937805,0.39401498436927795,0.45914560556411743,0.6062995195388794,0.6579237580299377,0.41660284996032715,0.335053950548172,0.43197864294052124,0.5005342364311218,0.5359889268875122,0.5559582710266113,0.711890459060669,0.35455331206321716,0.40634673833847046,0.26089948415756226,0.6265972852706909,0.5522142052650452,0.4921571910381317,0.629472017288208,0.5661860108375549
skapa,0.2725602388381958,0.31983327865600586,0.3719231188297272,0.3230462968349457,0.40067243576049805,0.34370264410972595,0.5758377313613892,0.5753039121627808,0.3506466746330261,0.28634655475616455,0.3635961711406708,0.26505616307258606,0.5055180191993713,0.6616262197494507,0.6516562104225159,0.4010986089706421,0.4565349817276001,0.5927260518074036,0.3004796802997589,0.29452961683273315,0.24741661548614502,0.3879348039627075,0.4090612530708313,0.2622379660606384,0.4443637728691101,0.6604413986206055,0.4262174069881439,0.6346733570098877,0.4069475531578064,0.5209901332855225,0.3912992775440216,0.2944634258747101,0.4368109107017517,0.46279340982437134,0.2789672911167145,0.5834294557571411,0.7960997223854065,0.6785183548927307,0.4409022033214569,0.3048400282859802,0.6117382049560547,0.36261358857154846,0.48159268498420715,0.48505744338035583,0.27740398049354553,0.6375632286071777,0.6469789147377014,0.29051366448402405,0.3508914113044739,0.5511156916618347,0.5048582553863525,0.6108414530754089,0.34353142976760864,0.39272549748420715,0.38905832171440125,0.32592999935150146,0.731005072593689,0.6818400025367737,0.5148414969444275,0.436667263507843,0.45996999740600586,0.610088050365448,0.4708971381187439,0.2987966537475586,0.5711607336997986,0.24373582005500793,0.42637214064598083,0.4485679268836975,0.3283734917640686,0.4482133686542511,0.44179946184158325,0.5686373710632324,0.4527551829814911,0.27625030279159546,0.6873143315315247,0.28920185565948486,0.5609366297721863,0.6807982325553894,0.6631346940994263,0.3699081838130951,0.5986223816871643,0.6473929286003113,0.5265358090400696,0.3701881766319275,0.5639714598655701,0.41768017411231995,0.34913370013237,0.2812897264957428,0.4416424632072449,0.4488566815853119,0.3967304825782776,0.720949649810791,0.5044116973876953,0.14232157170772552,0.6304940581321716,0.43731197714805603,0.6945139765739441,1.0,0.5106775760650635,0.3101854920387268,0.36953070759773254,0.5703968405723572,0.6783660650253296,0.49287229776382446,0.21029287576675415,0.5037381649017334,0.3326174318790436,0.29529228806495667,0.5999199151992798,0.7025167346000671,0.3619714081287384,0.4632786810398102,0.31516146659851074,0.5899924635887146,0.5866037011146545,0.4769718050956726,0.45144110918045044,0.46206942200660706
skilja,0.17639347910881042,0.3876703083515167,0.1555996984243393,0.27863389253616333,0.2936888337135315,0.27067652344703674,0.3396915793418884,0.3864584267139435,0.3198949098587036,0.2903969883918762,0.41020095348358154,0.23654194176197052,0.38525789976119995,0.5232471227645874,0.504994809627533,0.3865552842617035,0.3441309332847595,0.45824530720710754,0.35778626799583435,0.27004507184028625,0.14725032448768616,0.28167325258255005,0.2834034264087677,0.23464645445346832,0.3078346252441406,0.5675719976425171,0.28756529092788696,0.3835386633872986,0.3305079936981201,0.3278701901435852,0.31788191199302673,0.23305334150791168,0.3090682327747345,0.3651266396045685,0.20561844110488892,0.4484361708164215,0.47871193289756775,0.5106362700462341,0.38901135325431824,0.21971909701824188,0.4814196825027466,0.23456719517707825,0.3015079200267792,0.3596213757991791,0.22338147461414337,0.5069045424461365,0.443663626909256,0.27489760518074036,0.2810046672821045,0.40792548656463623,0.38407430052757263,0.3608276844024658,0.2928021252155304,0.39134278893470764,0.3110339343547821,0.36167311668395996,0.4804857671260834,0.4659229815006256,0.3889526426792145,0.35086169838905334,0.2848653793334961,0.4750785827636719,0.3127489984035492,0.23805195093154907,0.4229894280433655,0.2998204231262207,0.26321229338645935,0.3144047260284424,0.23263399302959442,0.2926778793334961,0.3438129127025604,0.4934999346733093,0.22194227576255798,0.18403464555740356,0.4663950800895691,0.2983337342739105,0.30839312076568604,0.4780980944633484,0.4866173267364502,0.3309565782546997,0.4256657361984253,0.39152848720550537,0.4169740676879883,0.2651602029800415,0.4168514907360077,0.3328988552093506,0.3272393047809601,0.3098278343677521,0.4231596887111664,0.37750935554504395,0.3854628801345825,0.5073301196098328,0.26325199007987976,0.24990902841091156,0.4654666483402252,0.29582154750823975,0.48739078640937805,0.5106775760650635,1.0,0.16414333879947662,0.307169109582901,0.5456692576408386,0.43367359042167664,0.33948373794555664,0.12349117547273636,0.5069718956947327,0.2739544212818146,0.19837701320648193,0.3572147488594055,0.5529868602752686,0.25644370913505554,0.2916330397129059,0.302602618932724,0.4460774064064026,0.48510435223579407,0.3893274962902069,0.3057466149330139,0.40205228328704834
språk,0.4626065194606781,0.29361674189567566,0.2325056791305542,0.2153676450252533,0.14418908953666687,0.25223931670188904,0.28890934586524963,0.40453943610191345,0.21311508119106293,0.11980268359184265,0.20876900851726532,0.24752238392829895,0.4730584919452667,0.45438581705093384,0.3237341046333313,0.14217431843280792,0.19173045456409454,0.2972621023654938,0.2806476950645447,0.15030373632907867,0.5047975778579712,0.22637109458446503,0.22207093238830566,0.13236422836780548,0.27056148648262024,0.3058561086654663,0.07541990280151367,0.2805407643318176,0.2848342955112457,0.13283495604991913,0.2317611277103424,0.12883584201335907,0.19540028274059296,0.08068177849054337,0.19899308681488037,0.45750969648361206,0.2853352129459381,0.3190716505050659,0.18366865813732147,0.12471022456884384,0.28827717900276184,0.4607013761997223,0.3754294514656067,0.1947583109140396,0.22449588775634766,0.28379887342453003,0.19830241799354553,0.3532891273498535,0.1505815088748932,0.28978273272514343,0.4431646466255188,0.30911925435066223,0.19533179700374603,0.051142845302820206,0.171865314245224,0.23367546498775482,0.34645700454711914,0.35364747047424316,0.21780742704868317,0.30864426493644714,0.2862754166126251,0.3777012825012207,0.3214032053947449,0.25804662704467773,0.16671660542488098,0.1596432626247406,0.17877963185310364,0.2529541850090027,0.16650189459323883,0.24023503065109253,0.1997072696685791,0.20973896980285645,0.26045945286750793,0.07246311753988266,0.38723692297935486,0.23193487524986267,0.40168440341949463,0.40305280685424805,0.36422765254974365,0.2861071825027466,0.31449124217033386,0.42736709117889404,0.25858274102211,0.21811336278915405,0.3851880431175232,0.3154497444629669,0.19028159976005554,0.19257567822933197,0.19955037534236908,0.16366064548492432,0.20871096849441528,0.26410365104675293,0.31327101588249207,0.11110151559114456,0.2866385281085968,0.25747665762901306,0.39401498436927795,0.3101854920387268,0.16414333879947662,1.0000001192092896,0.23998525738716125,0.2071218341588974,0.25506678223609924,0.15582193434238434,0.16029763221740723,0.09887661039829254,0.2811921536922455,0.3563201427459717,0.36124205589294434,0.2819729149341583,0.20012882351875305,0.24724100530147552,0.1524607241153717,0.369062215089798,0.2362717241048813,0.22854924201965332,0.33767396211624146,0.29478901624679565
stat,0.2533467710018158,0.28628191351890564,0.2753330171108246,0.25201597809791565,0.230031356215477,0.3422289788722992,0.23339472711086273,0.3095549941062927,0.15847235918045044,0.2225741147994995,0.25473999977111816,0.08095797151327133,0.37252041697502136,0.45179638266563416,0.4474940598011017,0.23665446043014526,0.4864443838596344,0.4822207987308502,0.3270733058452606,0.12545423209667206,0.24590660631656647,0.2793886661529541,0.2298196256160736,0.3536390960216522,0.2700652480125427,0.4307369291782379,0.1263253092765808,0.39837491512298584,0.27555933594703674,0.30577197670936584,0.32565996050834656,0.21969398856163025,0.3281450867652893,0.427578330039978,0.2116175889968872,0.4045209586620331,0.3220239579677582,0.4859458804130554,0.38683944940567017,0.20197618007659912,0.47376126050949097,0.22191601991653442,0.3067920506000519,0.35988619923591614,0.2985016107559204,0.391863077878952,0.3870604932308197,0.30528461933135986,0.36858904361724854,0.30988430976867676,0.2473602145910263,0.4392346441745758,0.4176143407821655,0.17452885210514069,0.24153085052967072,0.30987316370010376,0.3881235718727112,0.36134570837020874,0.5266790390014648,0.2922206521034241,0.3214176297187805,0.35742512345314026,0.41163623332977295,0.12217368185520172,0.42449724674224854,0.2738186717033386,0.36018338799476624,0.43522462248802185,0.20791804790496826,0.3387377858161926,0.2322068214416504,0.4404858648777008,0.31116917729377747,0.21882644295692444,0.33661597967147827,0.23307554423809052,0.41117382049560547,0.3943850100040436,0.4467785358428955,0.5234847068786621,0.4271185100078583,0.3373979330062866,0.3408607840538025,0.3019008934497833,0.5093626976013184,0.31582003831863403,0.5432943105697632,0.2876403033733368,0.23047730326652527,0.5038242936134338,0.3794441521167755,0.457868754863739,0.4005497097969055,0.20086689293384552,0.2706656754016876,0.3690834045410156,0.45914560556411743,0.36953070759773254,0.307169109582901,0.23998525738716125,1.0,0.30519771575927734,0.32486072182655334,0.33951133489608765,0.23931173980236053,0.24355582892894745,0.21375299990177155,0.20926527678966522,0.4948234260082245,0.4083297848701477,0.17454464733600616,0.18978913128376007,0.25801292061805725,0.36667510867118835,0.3002222776412964,0.3403458595275879,0.29838719964027405,0.2502865195274353
styre,0.2845194637775421,0.26211389899253845,0.23262692987918854,0.28324511647224426,0.3312102258205414,0.3739652633666992,0.36035826802253723,0.41235053539276123,0.5753917694091797,0.3493846356868744,0.39412441849708557,0.2577632665634155,0.5376451015472412,0.7383681535720825,0.6164502501487732,0.5112870931625366,0.3507980704307556,0.46207085251808167,0.269565612077713,0.45760810375213623,0.3802700638771057,0.25943464040756226,0.4934636354446411,0.23104234039783478,0.3552674949169159,0.700200617313385,0.37342408299446106,0.511379063129425,0.2382725030183792,0.3604053854942322,0.2857402563095093,0.20554038882255554,0.38680118322372437,0.3161342442035675,0.2853841781616211,0.6763578653335571,0.6394962668418884,0.5440689325332642,0.36190423369407654,0.2843635678291321,0.4816981256008148,0.31661245226860046,0.423904150724411,0.3172287046909332,0.31191286444664,0.5477027297019958,0.506239652633667,0.5515538454055786,0.2655339539051056,0.46444281935691833,0.6814887523651123,0.4028090238571167,0.31371620297431946,0.4401376247406006,0.3225494623184204,0.2364029884338379,0.5254112482070923,0.6018344163894653,0.3502359092235565,0.43869611620903015,0.31900882720947266,0.6423673629760742,0.39626994729042053,0.520713210105896,0.4495069682598114,0.4510653018951416,0.31365054845809937,0.26938265562057495,0.3246629536151886,0.3830949366092682,0.47677063941955566,0.6015092730522156,0.29247963428497314,0.280011385679245,0.5690546035766602,0.2715892195701599,0.35999560356140137,0.5147731304168701,0.6296501159667969,0.34188589453697205,0.39941784739494324,0.4645135998725891,0.33015817403793335,0.23655177652835846,0.4954201579093933,0.4548698663711548,0.2859504222869873,0.37165358662605286,0.45187467336654663,0.3628319501876831,0.339447021484375,0.5635601282119751,0.36389395594596863,0.37947049736976624,0.4979015290737152,0.35385826230049133,0.6062995195388794,0.5703968405723572,0.5456692576408386,0.2071218341588974,0.30519771575927734,0.9999999403953552,0.4504341185092926,0.4023077189922333,0.3195120096206665,0.5063626766204834,0.6230576634407043,0.45186182856559753,0.39759260416030884,0.7171312570571899,0.32252827286720276,0.2913389205932617,0.3414214849472046,0.521307647228241,0.5390526652336121,0.4053879678249359,0.5445154905319214,0.4840488135814667
styresman,0.36164477467536926,0.39142686128616333,0.3353017568588257,0.31627780199050903,0.3849191665649414,0.17829342186450958,0.3977270722389221,0.5237532258033752,0.2443438470363617,0.22750777006149292,0.32007187604904175,0.2399427443742752,0.5304661393165588,0.5746176838874817,0.5916100144386292,0.3194059133529663,0.3901335895061493,0.5019493699073792,0.23273296654224396,0.17503146827220917,0.2781275510787964,0.40514472126960754,0.3097952902317047,0.22393707931041718,0.3732823133468628,0.6095821261405945,0.29269519448280334,0.5922797322273254,0.3577951490879059,0.47734788060188293,0.36335012316703796,0.24247518181800842,0.30493319034576416,0.47060826420783997,0.25433486700057983,0.5359758734703064,0.6930356025695801,0.6401581168174744,0.28064173460006714,0.29140764474868774,0.5306512117385864,0.25784704089164734,0.4008242189884186,0.3582211434841156,0.21873055398464203,0.5861743092536926,0.5717687010765076,0.261885404586792,0.353113055229187,0.3853476643562317,0.5047935247421265,0.5569484829902649,0.2985411286354065,0.38773399591445923,0.34871602058410645,0.2690785229206085,0.6125532388687134,0.597042441368103,0.4710071384906769,0.4127633571624756,0.5065935850143433,0.5749843120574951,0.5506758689880371,0.20960137248039246,0.5111782550811768,0.18336543440818787,0.37194105982780457,0.46663740277290344,0.3600827157497406,0.30605271458625793,0.4169805943965912,0.5212981700897217,0.3511122465133667,0.18949826061725616,0.6042866110801697,0.2376163750886917,0.5944198369979858,0.5661100745201111,0.6226481199264526,0.34023037552833557,0.5031166672706604,0.46845337748527527,0.582687497138977,0.2992399334907532,0.5026687383651733,0.38149163126945496,0.3595079183578491,0.27388110756874084,0.2759406268596649,0.33073151111602783,0.38329029083251953,0.6144142150878906,0.5543608665466309,0.10952945798635483,0.5261420011520386,0.43698760867118835,0.6579237580299377,0.6783660650253296,0.43367359042167664,0.25506678223609924,0.32486072182655334,0.4504341185092926,0.9999999403953552,0.2975531816482544,0.272813081741333,0.3561352789402008,0.31417372822761536,0.3403685986995697,0.5494967103004456,0.6048492193222046,0.28916946053504944,0.3083581030368805,0.22311395406723022,0.5129435658454895,0.48805058002471924,0.5797079205513,0.34782475233078003,0.40993255376815796
ställning,0.15639027953147888,0.09735231846570969,0.22681120038032532,0.15587124228477478,0.24163244664669037,0.29121965169906616,0.3617570102214813,0.22977080941200256,0.23338858783245087,0.21677526831626892,0.23231390118598938,0.20144207775592804,0.3002433776855469,0.44461825489997864,0.4477514922618866,0.23463402688503265,0.40253210067749023,0.44137606024742126,0.25229233503341675,0.1640089750289917,0.16698791086673737,0.17830373346805573,0.44071754813194275,0.309309184551239,0.3259042501449585,0.504054844379425,0.3287753760814667,0.42245128750801086,0.22265446186065674,0.3366013169288635,0.23176316916942596,0.22075118124485016,0.40016454458236694,0.3752419650554657,0.30933040380477905,0.38049113750457764,0.49667954444885254,0.44812479615211487,0.3923417627811432,0.28242355585098267,0.5224060416221619,0.20873437821865082,0.2833901047706604,0.3467836081981659,0.17530648410320282,0.30692875385284424,0.46463218331336975,0.24307838082313538,0.27349525690078735,0.4332877993583679,0.327262818813324,0.463031142950058,0.41569775342941284,0.1675981730222702,0.16736765205860138,0.24887651205062866,0.4149361848831177,0.4218592047691345,0.3856242597103119,0.4335477948188782,0.3081814646720886,0.39345940947532654,0.2418321818113327,0.17313914000988007,0.4558402895927429,0.22166447341442108,0.38899341225624084,0.2611519396305084,0.06719999760389328,0.3798585832118988,0.29325592517852783,0.39025142788887024,0.4150029718875885,0.2152152806520462,0.4370037317276001,0.23805126547813416,0.2965688705444336,0.39894968271255493,0.36740872263908386,0.4522665739059448,0.3802611827850342,0.309712678194046,0.3838171362876892,0.2914346158504486,0.4574894905090332,0.2174886018037796,0.30930426716804504,0.19025687873363495,0.42909783124923706,0.4741322994232178,0.15275275707244873,0.5010575652122498,0.17967796325683594,0.15640266239643097,0.3382488787174225,0.36831900477409363,0.41660284996032715,0.49287229776382446,0.33948373794555664,0.15582193434238434,0.33951133489608765,0.4023077189922333,0.2975531816482544,1.0,0.2733842134475708,0.5019072890281677,0.23835879564285278,0.09806884080171585,0.4585062861442566,0.48297974467277527,0.2942245900630951,0.3069659471511841,0.2987141013145447,0.33464735746383667,0.3359295725822449,0.35330742597579956,0.3280614912509918,0.2516694962978363
stånd,0.2377091944217682,0.1402185708284378,0.2193593829870224,0.09384415298700333,0.21599283814430237,0.2284909188747406,0.11818451434373856,0.26669684052467346,0.22695496678352356,0.15696686506271362,0.20417103171348572,0.13266098499298096,0.30314457416534424,0.35614562034606934,0.3714528977870941,0.1909831315279007,0.24550068378448486,0.2510468661785126,0.20054179430007935,0.1555027812719345,0.19137588143348694,0.10676951706409454,0.22323071956634521,0.14216282963752747,0.2900502383708954,0.3462652564048767,0.0779542401432991,0.2513832151889801,0.1760723739862442,0.2544209659099579,0.27429744601249695,0.10099019855260849,0.2723207473754883,0.2518303692340851,0.04336158186197281,0.36945870518684387,0.27465569972991943,0.27345916628837585,0.17825062572956085,0.14228393137454987,0.23531174659729004,0.15345588326454163,0.16368141770362854,0.16641314327716827,0.25237753987312317,0.2926329970359802,0.31873780488967896,0.3096964955329895,0.17376230657100677,0.1772489994764328,0.3152630925178528,0.33529484272003174,0.20569048821926117,0.19922888278961182,0.16810277104377747,0.16883331537246704,0.24733276665210724,0.30949077010154724,0.2294401079416275,0.21402129530906677,0.24867239594459534,0.2974724769592285,0.4003291130065918,0.15003038942813873,0.3044249713420868,0.16895407438278198,0.18585370481014252,0.16957874596118927,0.2936326563358307,0.19298487901687622,0.1551605612039566,0.27765366435050964,0.19287995994091034,0.09028391540050507,0.2560056149959564,0.06830966472625732,0.20876459777355194,0.20981939136981964,0.2910522520542145,0.25250518321990967,0.2662655711174011,0.25253358483314514,0.18449559807777405,0.1401624232530594,0.41373440623283386,0.1811647117137909,0.33530861139297485,0.36033162474632263,0.18902701139450073,0.22010605037212372,0.14830145239830017,0.25667884945869446,0.3035622239112854,0.19520904123783112,0.3329632580280304,0.23165065050125122,0.335053950548172,0.21029287576675415,0.12349117547273636,0.16029763221740723,0.23931173980236053,0.3195120096206665,0.272813081741333,0.2733842134475708,1.0,0.1483835130929947,0.20388862490653992,0.14481385052204132,0.272611141204834,0.3502351939678192,0.1327001005411148,0.05089494585990906,0.04138977825641632,0.22333568334579468,0.26755255460739136,0.35079216957092285,0.20610781013965607,0.2716387212276459
stödja,0.05985955521464348,0.19576828181743622,0.10593003779649734,0.15735188126564026,0.18421123921871185,0.21580350399017334,0.3141308128833771,0.2750168740749359,0.22968314588069916,0.20350302755832672,0.20124143362045288,0.1711902618408203,0.3336784541606903,0.41326120495796204,0.47881895303726196,0.28827908635139465,0.3627997040748596,0.48089244961738586,0.20759637653827667,0.2254682183265686,0.21794001758098602,0.2171446532011032,0.2528403103351593,0.24087323248386383,0.1967007964849472,0.5907741189002991,0.3335583209991455,0.43287211656570435,0.34616175293922424,0.4062950313091278,0.1740885078907013,0.17072679102420807,0.3130139708518982,0.30400708317756653,0.31214582920074463,0.3395942449569702,0.553565263748169,0.40194132924079895,0.41821375489234924,0.27302074432373047,0.48941725492477417,0.13831982016563416,0.2015095204114914,0.23493365943431854,0.10911493003368378,0.4137342572212219,0.4533276855945587,0.3050087094306946,0.25844860076904297,0.471395343542099,0.39215680956840515,0.4207614064216614,0.31531625986099243,0.38235628604888916,0.16865764558315277,0.27580925822257996,0.4367120862007141,0.4183390438556671,0.3654775023460388,0.3921450078487396,0.2653919756412506,0.4272899031639099,0.21479667723178864,0.1773921251296997,0.4172202944755554,0.29676851630210876,0.3172459900379181,0.2644447088241577,0.1828038990497589,0.27414485812187195,0.3301887810230255,0.5086367726325989,0.24061599373817444,0.18487608432769775,0.4078770875930786,0.3408125638961792,0.2832775413990021,0.3713141977787018,0.39840275049209595,0.31412196159362793,0.31856462359428406,0.2496808022260666,0.38442063331604004,0.2326166331768036,0.2650732696056366,0.2641866207122803,0.26534852385520935,0.15339094400405884,0.5598922371864319,0.33318495750427246,0.15326711535453796,0.44945329427719116,0.19932441413402557,0.15003807842731476,0.4117591083049774,0.25289252400398254,0.43197864294052124,0.5037381649017334,0.5069718956947327,0.09887661039829254,0.24355582892894745,0.5063626766204834,0.3561352789402008,0.5019072890281677,0.1483835130929947,1.0,0.3406694531440735,0.17438019812107086,0.3576536476612091,0.6000899076461792,0.276184618473053,0.2828856110572815,0.3128606379032135,0.3669649362564087,0.36340147256851196,0.3176073729991913,0.30256545543670654,0.2511426508426666
stötta,0.2587040960788727,0.2023347020149231,0.2104126513004303,0.25449126958847046,0.22997835278511047,0.3048575222492218,0.19536982476711273,0.2094293087720871,0.33211737871170044,0.1335229128599167,0.18195714056491852,0.21709562838077545,0.522925853729248,0.5711632370948792,0.3927711248397827,0.3550543189048767,0.2757469713687897,0.33342406153678894,0.2832012474536896,0.31976836919784546,0.479597806930542,0.11707059293985367,0.3070468008518219,0.20401345193386078,0.16336776316165924,0.5944662094116211,0.3100331127643585,0.44800522923469543,0.206912100315094,0.3043401837348938,0.21533726155757904,0.1832040250301361,0.21393997967243195,0.19522492587566376,0.35357236862182617,0.5335620045661926,0.45495346188545227,0.3523956835269928,0.2846665382385254,0.29288387298583984,0.3750453293323517,0.22422504425048828,0.3414357304573059,0.17813430726528168,0.36706262826919556,0.3502886891365051,0.3382427990436554,0.45608896017074585,0.3092327415943146,0.49088340997695923,0.7221204042434692,0.36840441823005676,0.2397298365831375,0.28178688883781433,0.1944109946489334,0.15298226475715637,0.35569101572036743,0.42633602023124695,0.19964635372161865,0.4774376153945923,0.20008033514022827,0.5215051174163818,0.22026318311691284,0.3937206566333771,0.26462483406066895,0.3474677801132202,0.3240799903869629,0.16432350873947144,0.31136924028396606,0.4294624328613281,0.26583999395370483,0.44807159900665283,0.26002347469329834,0.21377268433570862,0.3775220215320587,0.4510083496570587,0.3047769069671631,0.32009440660476685,0.5839001536369324,0.28251904249191284,0.37553671002388,0.2108665108680725,0.2912486791610718,0.23938213288784027,0.3214181363582611,0.20422765612602234,0.19633932411670685,0.21267199516296387,0.5028150081634521,0.38470354676246643,0.1504776030778885,0.3635399341583252,0.2247065305709839,0.3617236614227295,0.2771562933921814,0.3746522068977356,0.5005342364311218,0.3326174318790436,0.2739544212818146,0.2811921536922455,0.21375299990177155,0.6230576634407043,0.31417372822761536,0.23835879564285278,0.20388862490653992,0.3406694531440735,1.0,0.44157499074935913,0.3088248670101166,0.561607837677002,0.15458357334136963,0.1736958622932434,0.2206403911113739,0.374167799949646,0.3283015489578247,0.24866916239261627,0.43195825815200806,0.3687587380409241
swensk,0.4204863905906677,0.2420043647289276,0.1557631492614746,0.17835769057273865,0.15407223999500275,0.24735203385353088,0.1911107897758484,0.3430159389972687,0.22790305316448212,0.27040988206863403,0.2984189987182617,0.14753399789333344,0.4817214012145996,0.4563247859477997,0.40077856183052063,0.22206003963947296,0.134405717253685,0.3059494197368622,0.18299150466918945,0.30733466148376465,0.5422336459159851,0.09221974015235901,0.2256460189819336,0.11884048581123352,0.2145005613565445,0.39029374718666077,0.10571377724409103,0.360413134098053,0.1735358089208603,0.25576305389404297,0.10064080357551575,0.1359526515007019,0.1800214648246765,0.1586645245552063,0.2045656442642212,0.5077669024467468,0.36026543378829956,0.29979944229125977,0.1553322821855545,0.16362141072750092,0.30540573596954346,0.37441542744636536,0.44989073276519775,0.09986767172813416,0.2556605637073517,0.28178876638412476,0.3224770128726959,0.39684900641441345,0.14383170008659363,0.32988253235816956,0.6008201837539673,0.20283736288547516,0.16120865941047668,0.22769075632095337,0.16274972259998322,0.08899436891078949,0.28684890270233154,0.3828278183937073,0.2009010910987854,0.39776739478111267,0.2504722774028778,0.5668975710868835,0.40419021248817444,0.32143205404281616,0.20725029706954956,0.20668773353099823,0.2692810893058777,0.19443701207637787,0.28970733284950256,0.2756909728050232,0.34770357608795166,0.26338788866996765,0.19724303483963013,0.12091214954853058,0.44412940740585327,0.29770272970199585,0.38369619846343994,0.3835667371749878,0.4167047142982483,0.2185535877943039,0.2532114088535309,0.33334043622016907,0.23496054112911224,0.15256421267986298,0.23740504682064056,0.41331982612609863,0.17809423804283142,0.23948541283607483,0.23669572174549103,0.1559820920228958,0.18188494443893433,0.3556792438030243,0.4330461025238037,0.20649145543575287,0.3182980418205261,0.33939656615257263,0.5359889268875122,0.29529228806495667,0.19837701320648193,0.3563201427459717,0.20926527678966522,0.45186182856559753,0.3403685986995697,0.09806884080171585,0.14481385052204132,0.17438019812107086,0.44157499074935913,1.0,0.22752320766448975,0.40951257944107056,0.1471765637397766,0.1315438449382782,0.09549206495285034,0.4035196006298065,0.12856857478618622,0.227030411362648,0.5372210144996643,0.18885330855846405
