,politik,finland,stat,finsk,finne,nation,folk,gräns,modern,ryss,rike,författning,grundlag,fred,ryssland,makt,representation,styre,regel,rättighet,monark,regent,provins,system,krig,land,stånd,regeringsform,regering,riksdag,parlament,lag,kung,kejsare,senat,medborgare,historia,begrepp,europeisk,universitet,sekel,århundrade,förändring,byta,historisk,swensk,inre,inrikes,europa,tidig,fråga,delta,ställning,bilda,form,del,skilja,dela,hertig,offentlig,allmän,tid,period,era,språk,olik,annorlunda,stötta,stödja,styresman,publicera,princip,förbi,förra,föreställning,petersburg,akademi,samfund,annan,skapa,artikel,trakt,medlem,gemensam,ämbetsman,officiell,förena,jämförelse,general,allmoge,valuta,sedel,mynt,penning
föreställning,0.625186026096344,0.29895851016044617,0.46405577659606934,0.2668129801750183,0.25261902809143066,0.5098837018013,0.33193373680114746,0.5520351529121399,0.18835768103599548,0.552132785320282,0.3789626657962799,0.5613924264907837,0.6308085918426514,0.41432100534439087,0.6346907615661621,0.5923689007759094,0.4086804687976837,0.49101370573043823,0.5455994606018066,0.3670412600040436,0.6167911887168884,0.6235711574554443,0.5193807482719421,0.5962052345275879,0.4244367778301239,0.3072611689567566,0.4024008512496948,0.6233664751052856,0.45909664034843445,0.5117567181587219,0.6009269952774048,0.3461602032184601,0.4752989411354065,0.5629517436027527,0.6387916207313538,0.4537248909473419,0.29789987206459045,0.5863208770751953,0.6643918752670288,0.6102255582809448,0.5641909837722778,0.5708460807800293,0.45275598764419556,0.23782093822956085,0.4701598584651947,0.40222451090812683,0.3831014335155487,0.45007139444351196,0.4261094927787781,0.3814203441143036,0.5439446568489075,0.23084022104740143,0.538730800151825,0.5823928713798523,0.3876951038837433,0.2213623821735382,0.4805094003677368,0.33078208565711975,0.47745373845100403,0.5828450322151184,0.38683801889419556,0.22215092182159424,0.6290228962898254,0.46953898668289185,0.347064346075058,0.5839314460754395,0.4909035861492157,0.6448700428009033,0.43467649817466736,0.5976977348327637,0.6413887739181519,0.6299721002578735,0.37850072979927063,0.3184773325920105,1.0,0.4687027037143707,0.6474604606628418,0.5934350490570068,0.32191699743270874,0.605212926864624,0.5471731424331665,0.20039665699005127,0.5755932331085205,0.6239820122718811,0.44668301939964294,0.5807645320892334,0.4300898313522339,0.6359379887580872,0.4230419099330902,0.523970901966095,0.5000231862068176,0.16688312590122223,0.26467403769493103,0.2977346181869507
petersburg,0.3872765004634857,0.6208317875862122,0.3201179504394531,0.3828222155570984,0.30883675813674927,0.34865978360176086,0.1959553211927414,0.6459646821022034,0.17341731488704681,0.6398638486862183,0.31022417545318604,0.2746938169002533,0.5242339968681335,0.44256556034088135,0.6336597800254822,0.3990227282047272,0.3681207299232483,0.4894941747188568,0.3077673316001892,0.19903424382209778,0.4895951449871063,0.5318496823310852,0.6045446991920471,0.4575267434120178,0.4185112714767456,0.37577107548713684,0.31554779410362244,0.46595171093940735,0.39490923285484314,0.5309180021286011,0.6643683314323425,0.15853329002857208,0.4013623297214508,0.5659483671188354,0.6758422255516052,0.24146834015846252,0.306417852640152,0.2536923885345459,0.5467245578765869,0.5736201405525208,0.5145528316497803,0.5859178304672241,0.35895198583602905,0.16554199159145355,0.4607922434806824,0.3639756441116333,0.30164647102355957,0.5422691702842712,0.420714408159256,0.3757050931453705,0.40083760023117065,0.14580442011356354,0.45183539390563965,0.41607701778411865,0.3026130199432373,0.26773664355278015,0.4636446535587311,0.25340428948402405,0.5172072649002075,0.4834173619747162,0.21860049664974213,0.23363275825977325,0.5335744023323059,0.37637102603912354,0.19582121074199677,0.31300628185272217,0.33833491802215576,0.6380586624145508,0.45841071009635925,0.44641759991645813,0.46546369791030884,0.3993450999259949,0.5782827138900757,0.2993936240673065,0.4687027037143707,1.0,0.5380963087081909,0.26240405440330505,0.21286116540431976,0.35838958621025085,0.45158007740974426,0.2854425609111786,0.27699559926986694,0.3250361979007721,0.28464704751968384,0.5546611547470093,0.38875359296798706,0.507612943649292,0.5744088888168335,0.39861536026000977,0.4388386309146881,0.14010342955589294,0.18151837587356567,0.22107434272766113
akademi,0.7182890772819519,0.43221747875213623,0.47619614005088806,0.5009331107139587,0.3798946738243103,0.45755958557128906,0.31919512152671814,0.5499557256698608,0.35170358419418335,0.5584080219268799,0.3856779932975769,0.6171673536300659,0.8574930429458618,0.40135306119918823,0.6238900423049927,0.6530102491378784,0.5680177211761475,0.785801887512207,0.6359619498252869,0.4980275332927704,0.5378151535987854,0.5913249254226685,0.550733208656311,0.6507464647293091,0.44283437728881836,0.324256032705307,0.4088660776615143,0.8064807057380676,0.4811127185821533,0.5448720455169678,0.649358332157135,0.4885939955711365,0.3801666498184204,0.4271203577518463,0.7680628895759583,0.468773752450943,0.46629053354263306,0.5637856125831604,0.709928035736084,0.8355951905250549,0.7357062697410583,0.7401239275932312,0.5179541110992432,0.4272160232067108,0.7502028942108154,0.5431509017944336,0.4473947584629059,0.6850178837776184,0.4349428415298462,0.5399510860443115,0.5704225897789001,0.3968903124332428,0.5139647126197815,0.6550366878509521,0.48693040013313293,0.3826417028903961,0.5758466124534607,0.4106132686138153,0.39013028144836426,0.7510358095169067,0.4783458113670349,0.33854731917381287,0.8201814889907837,0.6774736642837524,0.4927012026309967,0.6029607653617859,0.6278738975524902,0.800792396068573,0.5257170796394348,0.7289389967918396,0.857166588306427,0.715583086013794,0.423955500125885,0.41818779706954956,0.6474604606628418,0.5380963087081909,0.9999999403953552,0.6032561659812927,0.4309636652469635,0.7082884907722473,0.6698457598686218,0.3936147391796112,0.6473994255065918,0.5921382308006287,0.48159360885620117,0.8112236857414246,0.4188816547393799,0.6585801243782043,0.38810640573501587,0.5700875520706177,0.8043675422668457,0.43125343322753906,0.3947903513908386,0.4281176030635834
samfund,0.6805236339569092,0.20133377611637115,0.4533449709415436,0.30775102972984314,0.29475441575050354,0.5258275270462036,0.33122381567955017,0.39888399839401245,0.23259322345256805,0.38911065459251404,0.5101932883262634,0.5280609130859375,0.6567936539649963,0.26860183477401733,0.37595778703689575,0.5859593749046326,0.5533294081687927,0.5364847183227539,0.5241124629974365,0.44143691658973694,0.6042070388793945,0.5581362247467041,0.48180121183395386,0.5381066799163818,0.3975539207458496,0.28297001123428345,0.34146764874458313,0.6221615672111511,0.4595198631286621,0.4730815291404724,0.5267102122306824,0.3262174427509308,0.34063437581062317,0.4021679162979126,0.5614188313484192,0.5858820676803589,0.4042240381240845,0.5869688391685486,0.58836430311203,0.647277295589447,0.7140095233917236,0.5644754767417908,0.5704470276832581,0.16947409510612488,0.5416999459266663,0.4698641896247864,0.4408128261566162,0.3370613753795624,0.5574672222137451,0.4662695527076721,0.4874764084815979,0.3901965022087097,0.4617244005203247,0.6373719573020935,0.4051472842693329,0.2956711947917938,0.4277343451976776,0.36399906873703003,0.3360167145729065,0.6368848085403442,0.5448266267776489,0.24407106637954712,0.7033034563064575,0.45796266198158264,0.41855716705322266,0.5685654878616333,0.469534695148468,0.6111605763435364,0.44280779361724854,0.6373109817504883,0.5867792963981628,0.7012353539466858,0.212520569562912,0.2566864490509033,0.5934350490570068,0.26240405440330505,0.6032561659812927,1.0,0.28008803725242615,0.627398669719696,0.5754531621932983,0.2638149559497833,0.7713449001312256,0.554980993270874,0.5466819405555725,0.5116761326789856,0.41087377071380615,0.5950800776481628,0.2866390645503998,0.49855372309684753,0.567950427532196,0.24829396605491638,0.295829176902771,0.283522367477417
annan,0.42967233061790466,0.26762595772743225,0.18707580864429474,0.20285379886627197,0.14695924520492554,0.2551988661289215,0.2786119282245636,0.26281145215034485,0.1476331651210785,0.28133803606033325,0.23776862025260925,0.3345176875591278,0.44133275747299194,0.2224828600883484,0.246986985206604,0.3771096169948578,0.17369745671749115,0.38619789481163025,0.39224931597709656,0.2705809473991394,0.27918827533721924,0.28395527601242065,0.2861262857913971,0.3489883244037628,0.22783564031124115,0.2708125710487366,0.09547650068998337,0.4076525568962097,0.2750031650066376,0.15546885132789612,0.2890203297138214,0.32808759808540344,0.2898785173892975,0.23793518543243408,0.329233855009079,0.23059886693954468,0.18658974766731262,0.3061080276966095,0.35955002903938293,0.4418589770793915,0.4085143804550171,0.31650272011756897,0.33671626448631287,0.28300198912620544,0.3369770348072052,0.24663373827934265,0.3297511637210846,0.2615698575973511,0.2576942443847656,0.26206743717193604,0.2936498522758484,0.32365256547927856,0.2747423052787781,0.3782574534416199,0.30267950892448425,0.1581522524356842,0.37901434302330017,0.1580100953578949,0.20328742265701294,0.3157476782798767,0.30170154571533203,0.26093825697898865,0.4238029420375824,0.2937247157096863,0.25597089529037476,0.39277932047843933,0.488325297832489,0.40498635172843933,0.3056469261646271,0.3782857358455658,0.36396944522857666,0.38035404682159424,0.19330568611621857,0.26644864678382874,0.32191699743270874,0.21286116540431976,0.4309636652469635,0.28008803725242615,1.0000001192092896,0.4391232430934906,0.32588139176368713,0.25621265172958374,0.2964043915271759,0.3193342685699463,0.20770220458507538,0.3071326017379761,0.1783776432275772,0.3777237832546234,0.1839899867773056,0.27286002039909363,0.36937642097473145,0.2167200744152069,0.18606425821781158,0.30264702439308167
skapa,0.8030002117156982,0.21830151975154877,0.40075117349624634,0.40560147166252136,0.4199276566505432,0.4652768671512604,0.4060288667678833,0.5152618885040283,0.34387192130088806,0.5138912796974182,0.4064794182777405,0.5206519365310669,0.7624143362045288,0.26780709624290466,0.4470584988594055,0.7274580001831055,0.4822486639022827,0.7301780581474304,0.712236762046814,0.501764714717865,0.6053230166435242,0.5481394529342651,0.41701164841651917,0.6676333546638489,0.3557789623737335,0.30814164876937866,0.29431119561195374,0.7414059638977051,0.4379812180995941,0.3410094976425171,0.48989689350128174,0.4491722285747528,0.4700094759464264,0.34662988781929016,0.6697967648506165,0.4685882031917572,0.37003302574157715,0.7399754524230957,0.7239833474159241,0.7390661835670471,0.7204483151435852,0.6628412008285522,0.5398637652397156,0.45919308066368103,0.583562970161438,0.4484476149082184,0.464084655046463,0.3754800856113434,0.4858971834182739,0.48995649814605713,0.5525712370872498,0.36015352606773376,0.5381763577461243,0.7655321955680847,0.5940837264060974,0.34086841344833374,0.5604724287986755,0.4227532148361206,0.3145866096019745,0.5571196675300598,0.3998713493347168,0.3173159956932068,0.7855544090270996,0.5795758962631226,0.37521690130233765,0.645912230014801,0.5710387229919434,0.733627438545227,0.6062686443328857,0.743482768535614,0.6594893932342529,0.8141953945159912,0.3754962384700775,0.3195529878139496,0.605212926864624,0.35838958621025085,0.7082884907722473,0.627398669719696,0.4391232430934906,1.0,0.491367906332016,0.3039636015892029,0.6275756359100342,0.5559970140457153,0.4123266041278839,0.6261675357818604,0.44064074754714966,0.657882571220398,0.322160542011261,0.43543872237205505,0.6912378072738647,0.2755171060562134,0.34129610657691956,0.3124680519104004
artikel,0.4918693006038666,0.3180970549583435,0.5504568815231323,0.3196462392807007,0.19459180533885956,0.5047438144683838,0.173789381980896,0.45316392183303833,0.2160627543926239,0.4100790321826935,0.46320465207099915,0.6401193141937256,0.6948228478431702,0.3020467460155487,0.5528280735015869,0.4229619801044464,0.5214613080024719,0.47239330410957336,0.5284463167190552,0.4139325022697449,0.48558545112609863,0.4566124975681305,0.5742590427398682,0.5921671986579895,0.4786502420902252,0.2651093006134033,0.33683091402053833,0.6637293100357056,0.4211564362049103,0.5156465172767639,0.5564171671867371,0.39509543776512146,0.18406257033348083,0.35137781500816345,0.6079705953598022,0.4489356279373169,0.5144628882408142,0.39576396346092224,0.5854452848434448,0.6480422616004944,0.5933869481086731,0.5314522385597229,0.586959183216095,0.15950021147727966,0.6711238026618958,0.40776491165161133,0.3736538290977478,0.564791738986969,0.4013543725013733,0.28132495284080505,0.4753812849521637,0.2728635370731354,0.45388105511665344,0.4450576901435852,0.4205082654953003,0.29477638006210327,0.45360928773880005,0.25490161776542664,0.38124221563339233,0.5973900556564331,0.3807787597179413,0.2349540740251541,0.5680662393569946,0.37064847350120544,0.4441188871860504,0.5771952867507935,0.45500656962394714,0.6207197904586792,0.42228811979293823,0.47820785641670227,0.6214065551757812,0.5818907022476196,0.21226072311401367,0.2645154595375061,0.5471731424331665,0.45158007740974426,0.6698457598686218,0.5754531621932983,0.32588139176368713,0.491367906332016,1.0,0.30449503660202026,0.5930039286613464,0.4911768436431885,0.4294183850288391,0.541337788105011,0.41966480016708374,0.5395458936691284,0.38637223839759827,0.474037230014801,0.5604647994041443,0.3717111647129059,0.3902827799320221,0.2754213809967041
trakt,0.23823842406272888,0.3231745660305023,0.32228797674179077,0.25891393423080444,0.07132836431264877,0.14074364304542542,0.2368697077035904,0.3649383783340454,0.1738394945859909,0.4174155592918396,0.2942766845226288,0.29477500915527344,0.35597702860832214,0.2954908609390259,0.29022637009620667,0.31305867433547974,0.29199671745300293,0.41533756256103516,0.3128587007522583,0.19414077699184418,0.20738281309604645,0.1805536150932312,0.4651018977165222,0.2841223180294037,0.2340802699327469,0.3345758616924286,0.04603584110736847,0.4367271065711975,0.3246020972728729,0.2524056136608124,0.3314629793167114,0.1389075070619583,0.12678813934326172,0.1890174001455307,0.3349766731262207,0.1451619267463684,0.14520864188671112,0.12130405753850937,0.35197389125823975,0.4025631546974182,0.31675031781196594,0.3923342525959015,0.3314446806907654,0.2837177813053131,0.30270978808403015,0.12314745038747787,0.4426518678665161,0.2839289605617523,0.35779139399528503,0.27927935123443604,0.20126843452453613,0.29504820704460144,0.35956498980522156,0.2819752097129822,0.3147532641887665,0.2523990273475647,0.4211452007293701,0.22477807104587555,0.23839741945266724,0.2606842517852783,0.20255927741527557,0.26785677671432495,0.3975587487220764,0.43145352602005005,0.2117641270160675,0.2522786557674408,0.30166512727737427,0.3891240656375885,0.44210362434387207,0.2571239471435547,0.3548833727836609,0.1953604817390442,0.3771480619907379,0.14866647124290466,0.20039665699005127,0.2854425609111786,0.3936147391796112,0.2638149559497833,0.25621265172958374,0.3039636015892029,0.30449503660202026,0.9999999403953552,0.23138688504695892,0.2377616912126541,0.33741259574890137,0.426347941160202,0.12813962996006012,0.2527793049812317,0.2837810814380646,0.2620922029018402,0.40594494342803955,0.2989909052848816,0.2145296037197113,0.21070684492588043
medlem,0.6334412693977356,0.30218377709388733,0.618072509765625,0.38093337416648865,0.319340318441391,0.565131425857544,0.3719298839569092,0.4227224290370941,0.24514639377593994,0.33720868825912476,0.508747398853302,0.6076582670211792,0.6803949475288391,0.25141116976737976,0.43775755167007446,0.5451648235321045,0.5066609978675842,0.5471811890602112,0.5659545063972473,0.5617159605026245,0.4932217597961426,0.5976712107658386,0.5184558033943176,0.4949451684951782,0.38434505462646484,0.32696518301963806,0.405742347240448,0.6400048732757568,0.43136951327323914,0.45756855607032776,0.4637182950973511,0.4261660873889923,0.3805588185787201,0.3549146056175232,0.48977938294410706,0.6432087421417236,0.4621850848197937,0.5203499794006348,0.581976056098938,0.6373124122619629,0.6580803394317627,0.5193114876747131,0.5137693285942078,0.3323203921318054,0.559677243232727,0.5109571814537048,0.48813167214393616,0.43234607577323914,0.4938391149044037,0.3710939884185791,0.4188135266304016,0.35613372921943665,0.42140477895736694,0.6145736575126648,0.44709789752960205,0.28256675601005554,0.5374310612678528,0.4257366359233856,0.334717333316803,0.5695837736129761,0.49365007877349854,0.24481387436389923,0.7006863355636597,0.45328488945961,0.45230230689048767,0.586121678352356,0.4227573275566101,0.6009035706520081,0.35135072469711304,0.6531188488006592,0.5771759152412415,0.6911686062812805,0.13956500589847565,0.27693161368370056,0.5755932331085205,0.27699559926986694,0.6473994255065918,0.7713449001312256,0.2964043915271759,0.6275756359100342,0.5930039286613464,0.23138688504695892,1.0,0.5969057083129883,0.6462219953536987,0.5132651329040527,0.37529781460762024,0.5477589964866638,0.19375722110271454,0.6069780588150024,0.5752356052398682,0.2293803095817566,0.259012371301651,0.22606712579727173
gemensam,0.6095021367073059,0.2958081364631653,0.5408547520637512,0.21649624407291412,0.2875770330429077,0.5131336450576782,0.30298715829849243,0.4972154498100281,0.1744978129863739,0.4116857945919037,0.4863443672657013,0.6254534125328064,0.6557936668395996,0.4802510142326355,0.6133646368980408,0.49263840913772583,0.38795047998428345,0.48873233795166016,0.4987237751483917,0.4795647859573364,0.510744035243988,0.6531626582145691,0.516032338142395,0.5701462030410767,0.4961388111114502,0.26315000653266907,0.36722034215927124,0.6104817986488342,0.5016250610351562,0.4832385182380676,0.470237672328949,0.44106075167655945,0.3923977315425873,0.4204050600528717,0.4997423589229584,0.5359449982643127,0.30148062109947205,0.4917902946472168,0.5526247620582581,0.5454833507537842,0.5530460476875305,0.5075421333312988,0.5034235119819641,0.20232655107975006,0.45448893308639526,0.3290644884109497,0.48185989260673523,0.40535619854927063,0.4284089207649231,0.3191896080970764,0.33353403210639954,0.3260006308555603,0.44172021746635437,0.521877110004425,0.43869155645370483,0.26865848898887634,0.5223718881607056,0.34618353843688965,0.4186343848705292,0.5783025026321411,0.5377083420753479,0.24119125306606293,0.5813484787940979,0.338749498128891,0.2863408327102661,0.5131048560142517,0.4387719929218292,0.5841587781906128,0.3385296165943146,0.6008777022361755,0.5760221481323242,0.5915918946266174,0.26530906558036804,0.24114692211151123,0.6239820122718811,0.3250361979007721,0.5921382308006287,0.554980993270874,0.3193342685699463,0.5559970140457153,0.4911768436431885,0.2377616912126541,0.5969057083129883,1.0,0.5030785799026489,0.4801483154296875,0.47823670506477356,0.5879539847373962,0.270814448595047,0.5071691274642944,0.49016380310058594,0.14626196026802063,0.234258770942688,0.221597820520401
ämbetsman,0.4334928095340729,0.422682523727417,0.5057006478309631,0.3661068081855774,0.20943225920200348,0.4696601331233978,0.35314810276031494,0.4022930860519409,0.07960245013237,0.3713385760784149,0.4819171726703644,0.5095407366752625,0.5226369500160217,0.21637974679470062,0.4108455181121826,0.3817111551761627,0.4253651797771454,0.48450568318367004,0.34585264325141907,0.3967714011669159,0.363940954208374,0.5264887809753418,0.48446574807167053,0.41580405831336975,0.28645285964012146,0.3425501585006714,0.4717792868614197,0.4959215223789215,0.44560080766677856,0.4285520613193512,0.42983198165893555,0.25968024134635925,0.3815840184688568,0.36485445499420166,0.3772639036178589,0.5631833076477051,0.29312822222709656,0.3103843629360199,0.5331098437309265,0.4916985332965851,0.499611496925354,0.42401519417762756,0.374277263879776,0.17352397739887238,0.4061078131198883,0.35964977741241455,0.4092489182949066,0.3258289098739624,0.3892575204372406,0.22472800314426422,0.24007585644721985,0.26967328786849976,0.3910136818885803,0.43486589193344116,0.3877002000808716,0.22608552873134613,0.5015369653701782,0.3473574221134186,0.4260399639606476,0.4985129237174988,0.3561578094959259,0.2385692149400711,0.5037434697151184,0.33120572566986084,0.34687426686286926,0.34993308782577515,0.25941476225852966,0.5089508295059204,0.308752179145813,0.5238429307937622,0.45627379417419434,0.4532545208930969,0.10922247916460037,0.24231085181236267,0.44668301939964294,0.28464704751968384,0.48159360885620117,0.5466819405555725,0.20770220458507538,0.4123266041278839,0.4294183850288391,0.33741259574890137,0.6462219953536987,0.5030785799026489,1.0000001192092896,0.40300339460372925,0.39888203144073486,0.37598979473114014,0.2651329040527344,0.42887768149375916,0.4740086793899536,0.24268661439418793,0.20533417165279388,0.2084481120109558
officiell,0.645256519317627,0.39471012353897095,0.4391954243183136,0.46212705969810486,0.37973567843437195,0.4305284917354584,0.3061422109603882,0.5959054231643677,0.3310963213443756,0.6285398006439209,0.3878011107444763,0.490537166595459,0.806912899017334,0.5131757855415344,0.6813281178474426,0.66081702709198,0.4743538498878479,0.755596399307251,0.538772463798523,0.4034181237220764,0.5595489144325256,0.5344449877738953,0.5977492332458496,0.587743878364563,0.4608743190765381,0.33943870663642883,0.45436981320381165,0.7549725770950317,0.5045145750045776,0.5102944374084473,0.6524482369422913,0.3398113548755646,0.3425823450088501,0.489214152097702,0.7484906315803528,0.3570786714553833,0.4060109853744507,0.4532512128353119,0.7143511176109314,0.8097018003463745,0.6778700351715088,0.7550168037414551,0.4192039966583252,0.5219637155532837,0.6686000227928162,0.42729634046554565,0.4287845194339752,0.5977171063423157,0.46440544724464417,0.5501717925071716,0.516326367855072,0.3784605860710144,0.5089390277862549,0.6279404163360596,0.48190024495124817,0.3703129291534424,0.5199936628341675,0.41697508096694946,0.4322720468044281,0.6332687735557556,0.3767492175102234,0.2832101285457611,0.7692252397537231,0.7526980042457581,0.4082184135913849,0.4819003641605377,0.5268940329551697,0.7806271910667419,0.5201318860054016,0.6279804110527039,0.7735886573791504,0.6484634876251221,0.5066856145858765,0.3102973997592926,0.5807645320892334,0.5546611547470093,0.8112236857414246,0.5116761326789856,0.3071326017379761,0.6261675357818604,0.541337788105011,0.426347941160202,0.5132651329040527,0.4801483154296875,0.40300339460372925,1.0,0.47580569982528687,0.5770875215530396,0.5342074036598206,0.4462829828262329,0.736575186252594,0.45023030042648315,0.4926920235157013,0.3594127893447876
förena,0.4837839603424072,0.2894609570503235,0.360147088766098,0.23605690896511078,0.25121334195137024,0.44183918833732605,0.22860468924045563,0.49699699878692627,0.10149850696325302,0.507988452911377,0.359358012676239,0.32644423842430115,0.5648886561393738,0.4355035424232483,0.5756773352622986,0.43358081579208374,0.3220754861831665,0.4158383011817932,0.44888344407081604,0.25586557388305664,0.48534223437309265,0.5967780947685242,0.5095244646072388,0.43946975469589233,0.42807692289352417,0.22613489627838135,0.2700769901275635,0.49598678946495056,0.511016309261322,0.30251017212867737,0.35709574818611145,0.30402421951293945,0.43534156680107117,0.3739281892776489,0.5355553030967712,0.4129081666469574,0.29144287109375,0.3983101546764374,0.5249759554862976,0.5145094394683838,0.4914073348045349,0.4842836558818817,0.3698246479034424,0.21565943956375122,0.35884997248649597,0.23695556819438934,0.3229127526283264,0.2417045533657074,0.42475757002830505,0.3531266450881958,0.2650817930698395,0.18737249076366425,0.40235480666160583,0.5264402627944946,0.394545316696167,0.27839046716690063,0.4437946379184723,0.49381789565086365,0.355115681886673,0.3775904178619385,0.23564879596233368,0.17683696746826172,0.5094029903411865,0.424596905708313,0.21304434537887573,0.36894211173057556,0.294854998588562,0.5103036761283875,0.4316858649253845,0.4365805387496948,0.4166199862957001,0.5389400124549866,0.2751019299030304,0.23925301432609558,0.4300898313522339,0.38875359296798706,0.4188816547393799,0.41087377071380615,0.1783776432275772,0.44064074754714966,0.41966480016708374,0.12813962996006012,0.37529781460762024,0.47823670506477356,0.39888203144073486,0.47580569982528687,0.9999999403953552,0.5663252472877502,0.3544910252094269,0.36122363805770874,0.40099960565567017,0.1590735912322998,0.27052435278892517,0.2175891250371933
jämförelse,0.6979636549949646,0.34616541862487793,0.4876272678375244,0.325458824634552,0.3122677803039551,0.44313672184944153,0.34763941168785095,0.5258704423904419,0.21961615979671478,0.561591386795044,0.3924061357975006,0.4882352650165558,0.7004444599151611,0.4840155839920044,0.6275792121887207,0.6567708253860474,0.5165996551513672,0.6178096532821655,0.6992843151092529,0.40408003330230713,0.6311377882957458,0.6592323780059814,0.594987690448761,0.5831964015960693,0.5376347303390503,0.29047921299934387,0.3124430179595947,0.6984190344810486,0.5029335021972656,0.3875860571861267,0.5400753617286682,0.4465874433517456,0.5158865451812744,0.4623223841190338,0.6768646240234375,0.4721865952014923,0.31652653217315674,0.5959526896476746,0.6505016684532166,0.7168455719947815,0.6900331377983093,0.6161044239997864,0.5476747751235962,0.3158318102359772,0.5089431405067444,0.47133541107177734,0.45411089062690735,0.39971813559532166,0.5163912177085876,0.4901711642742157,0.5579747557640076,0.337568074464798,0.5609599351882935,0.6962104439735413,0.5037827491760254,0.32887643575668335,0.5175772309303284,0.44885292649269104,0.37502554059028625,0.5980116128921509,0.3805246949195862,0.3111942708492279,0.7556481957435608,0.5123687386512756,0.2862350344657898,0.5962583422660828,0.5293100476264954,0.7143089175224304,0.5610700845718384,0.6421464085578918,0.6073287129402161,0.72226482629776,0.487552285194397,0.35811054706573486,0.6359379887580872,0.507612943649292,0.6585801243782043,0.5950800776481628,0.3777237832546234,0.657882571220398,0.5395458936691284,0.2527793049812317,0.5477589964866638,0.5879539847373962,0.37598979473114014,0.5770875215530396,0.5663252472877502,1.0,0.3937918543815613,0.3982178866863251,0.6124227046966553,0.30196547508239746,0.27878814935684204,0.37105369567871094
general,0.31074899435043335,0.41155722737312317,0.31945526599884033,0.25072935223579407,0.13958096504211426,0.31009534001350403,0.19730833172798157,0.5694878101348877,0.11652358621358871,0.5536087155342102,0.20882046222686768,0.19373880326747894,0.45655617117881775,0.3382258713245392,0.5580073595046997,0.30913570523262024,0.37367725372314453,0.35960420966148376,0.28086790442466736,0.13316930830478668,0.5220657587051392,0.37364664673805237,0.5557107925415039,0.3677530586719513,0.4132145643234253,0.21304365992546082,0.19607700407505035,0.4406021535396576,0.38033023476600647,0.3766616880893707,0.5726843476295471,0.03641725704073906,0.25596562027931213,0.5668432116508484,0.6387491822242737,0.15470488369464874,0.2767009437084198,0.26258695125579834,0.4772464632987976,0.4455210566520691,0.3927130401134491,0.47486674785614014,0.3340812027454376,0.16543585062026978,0.3846426010131836,0.23711475729942322,0.2935020923614502,0.32997244596481323,0.4379692077636719,0.3661769926548004,0.2812875211238861,0.16750310361385345,0.4556658864021301,0.2941129803657532,0.2672017216682434,0.31298160552978516,0.28041893243789673,0.16562312841415405,0.5454697608947754,0.3885085880756378,0.17177194356918335,0.11236000061035156,0.4183235764503479,0.32737088203430176,0.21004265546798706,0.28160786628723145,0.22232699394226074,0.5409150719642639,0.41782712936401367,0.332949161529541,0.3523636758327484,0.39918088912963867,0.4750426113605499,0.1891915500164032,0.4230419099330902,0.5744088888168335,0.38810640573501587,0.2866390645503998,0.1839899867773056,0.322160542011261,0.38637223839759827,0.2837810814380646,0.19375722110271454,0.270814448595047,0.2651329040527344,0.5342074036598206,0.3544910252094269,0.3937918543815613,1.0,0.19227276742458344,0.31752750277519226,0.2049337774515152,0.23421159386634827,0.1933755725622177
allmoge,0.500702977180481,0.3595936894416809,0.4945583641529083,0.2832585573196411,0.17958131432533264,0.5176952481269836,0.27436965703964233,0.516165554523468,0.005316825583577156,0.30594250559806824,0.5305309295654297,0.5407012701034546,0.5210009813308716,0.3228214979171753,0.4521486461162567,0.35775211453437805,0.2963904142379761,0.40568578243255615,0.44863247871398926,0.4358861744403839,0.3475733995437622,0.5612623691558838,0.468816876411438,0.4273582398891449,0.32390081882476807,0.35296183824539185,0.21370820701122284,0.5297207236289978,0.33608511090278625,0.3602389395236969,0.44117793440818787,0.3088197708129883,0.331657737493515,0.3256711959838867,0.46440738439559937,0.5430457592010498,0.3790358304977417,0.4236813485622406,0.4641683101654053,0.5599457621574402,0.46937984228134155,0.5363524556159973,0.39516159892082214,0.15269522368907928,0.41187384724617004,0.2730620503425598,0.2931656837463379,0.40672579407691956,0.4280358552932739,0.31111112236976624,0.2759838402271271,0.25174564123153687,0.3625718951225281,0.4118099510669708,0.23158836364746094,0.23707570135593414,0.5425048470497131,0.34688225388526917,0.3056110441684723,0.439907431602478,0.3891163170337677,0.2703700363636017,0.5331467390060425,0.39826440811157227,0.3081742823123932,0.47643935680389404,0.5145426988601685,0.5182042121887207,0.28445130586624146,0.5309572219848633,0.5592323541641235,0.5174517035484314,0.1968817114830017,0.28411924839019775,0.523970901966095,0.39861536026000977,0.5700875520706177,0.49855372309684753,0.27286002039909363,0.43543872237205505,0.474037230014801,0.2620922029018402,0.6069780588150024,0.5071691274642944,0.42887768149375916,0.4462829828262329,0.36122363805770874,0.3982178866863251,0.19227276742458344,1.0,0.4846513271331787,0.24793334305286407,0.26679715514183044,0.26779797673225403
